date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:31:30	233977/233977	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3927a1df62fa35ee3f3a2db106ad316b%22	https://lezada-fashion.myshopify.com/account/register	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/account/register.html	(from https://lezada-fashion.myshopify.com/)
22:31:31	1707/1707	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:00%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/files/logo_300x300_2c311ed7-b7bd-455f-bed9-4a1abbaca3dd_300x300.png?v=1614728748	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/files/logo_300x300_2c311ed7-b7bd-455f-bed9-4a1abbaca3dd_300x300232e.png	(from https://lezada-fashion.myshopify.com/)
22:31:31	232422/232422	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:bdcc7a652861d88daebfbe5ed20a0eb3%22	https://lezada-fashion.myshopify.com/pages/wishlist	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/wishlist.html	(from https://lezada-fashion.myshopify.com/)
22:31:32	402291/402291	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:27c453fd550b27db71ba92c216a16250%22	https://lezada-fashion.myshopify.com/collections/all	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/collections/all.html	(from https://lezada-fashion.myshopify.com/)
22:31:32	302225/302225	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e4cea3c401ce68cb3766cacad46a3ebf%22	https://lezada-fashion.myshopify.com/collections	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/collections.html	(from https://lezada-fashion.myshopify.com/)
22:31:32	402183/402183	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1bd4d45fc50904e1fdc4d1c061c9626f%22	https://lezada-fashion.myshopify.com/collections/new	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/collections/new.html	(from https://lezada-fashion.myshopify.com/)
22:31:32	271558/271558	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:1dbb7e51a8933d1bb88ec06193bf6bfe%22	https://lezada-fashion.myshopify.com/blogs/news	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/blogs/news.html	(from https://lezada-fashion.myshopify.com/)
22:31:33	277046/277046	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:9ee50171acd69f8351334cde1930f8e2%22	https://lezada-fashion.myshopify.com/pages/typography	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/typography.html	(from https://lezada-fashion.myshopify.com/)
22:31:33	246359/246359	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:9a3a81fd7d6f7dd74690dc2b1e988b73%22	https://lezada-fashion.myshopify.com/pages/about-us	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/about-us.html	(from https://lezada-fashion.myshopify.com/)
22:31:33	246303/246303	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:58759cf5b548e4481ee4cde645d6e0df%22	https://lezada-fashion.myshopify.com/pages/about-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/about-2.html	(from https://lezada-fashion.myshopify.com/)
22:31:34	241167/241167	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:8f7d6fe7d80eb952037c9fec80e8321e%22	https://lezada-fashion.myshopify.com/pages/contact-us	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/contact-us.html	(from https://lezada-fashion.myshopify.com/)
22:31:34	235194/235194	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:cbeb2931412b6e0f67b3704a0734e457%22	https://lezada-fashion.myshopify.com/pages/faq	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/faq.html	(from https://lezada-fashion.myshopify.com/)
22:31:34	239107/239107	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3429ab4423774d956d0b9a6f54854d9f%22	https://lezada-fashion.myshopify.com/pages/team	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/team.html	(from https://lezada-fashion.myshopify.com/)
22:31:34	242470/242470	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:b749d3c9e67221aa7cf7f6f16d50bdb8%22	https://lezada-fashion.myshopify.com/pages/icon-box	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/icon-box.html	(from https://lezada-fashion.myshopify.com/)
22:31:35	234258/234258	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:758b52ed0cc857c9c4ee56f36e19f812%22	https://lezada-fashion.myshopify.com/pages/mailchimp	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/mailchimp.html	(from https://lezada-fashion.myshopify.com/)
22:31:35	238461/238461	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:31f2e6b23bc581869061efad7f2c5c13%22	https://lezada-fashion.myshopify.com/pages/brand-page	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/pages/brand-page.html	(from https://lezada-fashion.myshopify.com/)
22:31:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:35%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/t/33/assets/ajax_loader.svg?v=109404092073067859101643261322	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/t/33/assets/ajax_loader2df7.svg	(from https://lezada-fashion.myshopify.com/)
22:31:36	410409/410409	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:5bb2476ab32ab2972f209527bed2bb95%22	https://lezada-fashion.myshopify.com/products/dummy-product-name-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/dummy-product-name-4.html	(from https://lezada-fashion.myshopify.com/)
22:31:36	5264/5264	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2027%20Feb%202024%2013:04:57%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/t/33/assets/ajax_loader.svg?v=109404092073067859101643261322	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/t/33/assets/ajax_loader2df7.svg	(from https://lezada-fashion.myshopify.com/)
22:31:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:37%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_23_343fab2c-76c6-4141-a9a9-17c87248b4c8_2048x2048.png?v=1557296257	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_23_343fab2c-76c6-4141-a9a9-17c87248b4c8_2048x20483cc3.png	(from https://lezada-fashion.myshopify.com/)
22:31:38	138094/138094	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:13%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_23_343fab2c-76c6-4141-a9a9-17c87248b4c8_2048x2048.png?v=1557296257	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_23_343fab2c-76c6-4141-a9a9-17c87248b4c8_2048x20483cc3.png	(from https://lezada-fashion.myshopify.com/)
22:31:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:39%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_05_958430c5-5155-4be4-b517-0580460070cd_2048x2048.png?v=1557296446	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_958430c5-5155-4be4-b517-0580460070cd_2048x2048f90b.png	(from https://lezada-fashion.myshopify.com/)
22:31:40	402300/402300	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:790ac97fa284ff390f621c89c716bca1%22	https://lezada-fashion.myshopify.com/products/product-dummy-title-4	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/product-dummy-title-4.html	(from https://lezada-fashion.myshopify.com/)
22:31:40	164828/164828	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:15%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_05_958430c5-5155-4be4-b517-0580460070cd_2048x2048.png?v=1557296446	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_05_958430c5-5155-4be4-b517-0580460070cd_2048x2048f90b.png	(from https://lezada-fashion.myshopify.com/)
22:31:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:41%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_28_4a9f305b-d17b-48a9-87fe-9c8dbfe6f1a7_2048x2048.png?v=1557296316	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_28_4a9f305b-d17b-48a9-87fe-9c8dbfe6f1a7_2048x20486404.png	(from https://lezada-fashion.myshopify.com/)
22:31:43	406138/406138	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:80c28e6193ac0fe044b0d35c53c0d4eb%22	https://lezada-fashion.myshopify.com/products/dummy-text-for-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/dummy-text-for-title-3.html	(from https://lezada-fashion.myshopify.com/)
22:31:43	270602/270602	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:17%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_28_4a9f305b-d17b-48a9-87fe-9c8dbfe6f1a7_2048x2048.png?v=1557296316	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_28_4a9f305b-d17b-48a9-87fe-9c8dbfe6f1a7_2048x20486404.png	(from https://lezada-fashion.myshopify.com/)
22:31:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:44%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_10_ad16462d-d7b2-4e5b-b5b4-3d51e7b5f98f_2048x2048.png?v=1557296496	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_10_ad16462d-d7b2-4e5b-b5b4-3d51e7b5f98f_2048x20487d8a.png	(from https://lezada-fashion.myshopify.com/)
22:31:45	424876/424876	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ac408aba36c7da45852755411e597445%22	https://lezada-fashion.myshopify.com/products/product-title-here-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/product-title-here-3.html	(from https://lezada-fashion.myshopify.com/)
22:31:45	147645/147645	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:19%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_10_ad16462d-d7b2-4e5b-b5b4-3d51e7b5f98f_2048x2048.png?v=1557296496	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_10_ad16462d-d7b2-4e5b-b5b4-3d51e7b5f98f_2048x20487d8a.png	(from https://lezada-fashion.myshopify.com/)
22:31:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:46%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_22_50258280-f349-4ca0-be73-2baceb888a7a_2048x2048.png?v=1557296234	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_22_50258280-f349-4ca0-be73-2baceb888a7a_2048x204802d2.png	(from https://lezada-fashion.myshopify.com/)
22:31:47	410307/410307	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:d25f35541ca784dceddb192523bbe6e3%22	https://lezada-fashion.myshopify.com/products/dummy-product-name-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/dummy-product-name-3.html	(from https://lezada-fashion.myshopify.com/)
22:31:48	250843/250843	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:22%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_22_50258280-f349-4ca0-be73-2baceb888a7a_2048x2048.png?v=1557296234	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_22_50258280-f349-4ca0-be73-2baceb888a7a_2048x204802d2.png	(from https://lezada-fashion.myshopify.com/)
22:31:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:48%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_04_f647f4b2-8283-4b18-928b-d3f51d710b23_2048x2048.png?v=1557296428	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_f647f4b2-8283-4b18-928b-d3f51d710b23_2048x2048a61e.png	(from https://lezada-fashion.myshopify.com/)
22:31:49	412354/412354	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:06c32c88975952a5c39856a57dc1ed0f%22	https://lezada-fashion.myshopify.com/products/product-dummy-title-3	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/product-dummy-title-3.html	(from https://lezada-fashion.myshopify.com/)
22:31:49	70980/70980	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:24%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_04_f647f4b2-8283-4b18-928b-d3f51d710b23_2048x2048.png?v=1557296428	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_04_f647f4b2-8283-4b18-928b-d3f51d710b23_2048x2048a61e.png	(from https://lezada-fashion.myshopify.com/)
22:31:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:50%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_27_3f39e41a-d1dd-4a64-a0de-a737a92aa07d_2048x2048.png?v=1557296303	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_27_3f39e41a-d1dd-4a64-a0de-a737a92aa07d_2048x2048c223.png	(from https://lezada-fashion.myshopify.com/)
22:31:50	431892/431892	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:790d342505266d5189ddcef8188895af%22	https://lezada-fashion.myshopify.com/products/dummy-text-for-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/dummy-text-for-title-2.html	(from https://lezada-fashion.myshopify.com/)
22:31:51	102786/102786	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:26%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_27_3f39e41a-d1dd-4a64-a0de-a737a92aa07d_2048x2048.png?v=1557296303	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_27_3f39e41a-d1dd-4a64-a0de-a737a92aa07d_2048x2048c223.png	(from https://lezada-fashion.myshopify.com/)
22:31:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:51%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_09_fead0ec0-a689-4ca3-baa8-88d2f0198663_2048x2048.png?v=1557296486	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_09_fead0ec0-a689-4ca3-baa8-88d2f0198663_2048x2048bd66.png	(from https://lezada-fashion.myshopify.com/)
22:31:52	407797/407797	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:cc16bbbf60d12da89ce076fea8297a83%22	https://lezada-fashion.myshopify.com/products/product-title-here-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/product-title-here-2.html	(from https://lezada-fashion.myshopify.com/)
22:31:52	188804/188804	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:29%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_09_fead0ec0-a689-4ca3-baa8-88d2f0198663_2048x2048.png?v=1557296486	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_09_fead0ec0-a689-4ca3-baa8-88d2f0198663_2048x2048bd66.png	(from https://lezada-fashion.myshopify.com/)
22:31:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:53%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_21_7ed86bee-b29d-49f9-a7e3-6118833e4adb_2048x2048.png?v=1557296219	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_21_7ed86bee-b29d-49f9-a7e3-6118833e4adb_2048x2048682f.png	(from https://lezada-fashion.myshopify.com/)
22:31:54	409390/409390	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:fef28f16539e66dd8ca2dc03a1cf4902%22	https://lezada-fashion.myshopify.com/products/dummy-product-name-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/dummy-product-name-2.html	(from https://lezada-fashion.myshopify.com/)
22:31:55	385392/385392	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:32%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_21_7ed86bee-b29d-49f9-a7e3-6118833e4adb_2048x2048.png?v=1557296219	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_21_7ed86bee-b29d-49f9-a7e3-6118833e4adb_2048x2048682f.png	(from https://lezada-fashion.myshopify.com/)
22:31:56	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:55%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_03_c8fe07a3-8103-41b4-823f-5c5d71213056_2048x2048.png?v=1557296419	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_03_c8fe07a3-8103-41b4-823f-5c5d71213056_2048x2048bb67.png	(from https://lezada-fashion.myshopify.com/)
22:31:56	406930/406930	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ee0d5a13a202f9ba6db69f568f07e598%22	https://lezada-fashion.myshopify.com/products/product-dummy-title-2	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/product-dummy-title-2.html	(from https://lezada-fashion.myshopify.com/)
22:31:57	246140/246140	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:33%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_03_c8fe07a3-8103-41b4-823f-5c5d71213056_2048x2048.png?v=1557296419	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_03_c8fe07a3-8103-41b4-823f-5c5d71213056_2048x2048bb67.png	(from https://lezada-fashion.myshopify.com/)
22:31:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:31:57%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_26_3808d60f-0fcf-484f-a84c-56b2133d06d5_2048x2048.png?v=1557296272	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_26_3808d60f-0fcf-484f-a84c-56b2133d06d5_2048x20488664.png	(from https://lezada-fashion.myshopify.com/)
22:31:59	523433/523433	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:56240c9009d580e198130538ab5342e5%22	https://lezada-fashion.myshopify.com/products/dummy-text-for-title-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/dummy-text-for-title-1.html	(from https://lezada-fashion.myshopify.com/)
22:31:59	210129/210129	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:37%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_26_3808d60f-0fcf-484f-a84c-56b2133d06d5_2048x2048.png?v=1557296272	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_26_3808d60f-0fcf-484f-a84c-56b2133d06d5_2048x20488664.png	(from https://lezada-fashion.myshopify.com/)
22:32:01	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2027%20Feb%202024%2019:32:00%20GMT	http://lezada-fashion.myshopify.com/cdn/shop/products/product_07_a53c8aff-cecf-456a-9e02-6263e44e154f_2048x2048.png?v=1557296475	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_a53c8aff-cecf-456a-9e02-6263e44e154f_2048x20489902.png	(from https://lezada-fashion.myshopify.com/)
22:32:01	532012/532012	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:07be4e0d418b97016a9e54c3d0639597%22	https://lezada-fashion.myshopify.com/products/product-title-here-1	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/products/product-title-here-1.html	(from https://lezada-fashion.myshopify.com/)
22:32:01	110451/110451	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2018:40:40%20GMT	https://lezada-fashion.myshopify.com/cdn/shop/products/product_07_a53c8aff-cecf-456a-9e02-6263e44e154f_2048x2048.png?v=1557296475	C:/Users/akter/source/repos/ShoppingWeb/ShoppingTemplate/lezada-fashion.myshopify.com/cdn/shop/products/product_07_a53c8aff-cecf-456a-9e02-6263e44e154f_2048x20489902.png	(from https://lezada-fashion.myshopify.com/)
